doc_id,ref,sent_index,skill_digit,inference_reason,confidence
aircraft-armament-systems-a446d2c81a,2.1,11,3,verbs=installs,medium
aircraft-armament-systems-a446d2c81a,2.1,11,5,verbs=installs,medium
aircraft-armament-systems-a446d2c81a,2.1,12,1,,low
aircraft-armament-systems-a446d2c81a,2.1,12,3,,low
aircraft-armament-systems-a446d2c81a,2.1,12,5,,low
aircraft-armament-systems-a446d2c81a,2.1,13,1,verbs=installs,medium
aircraft-armament-systems-a446d2c81a,2.1,13,3,verbs=installs,medium
aircraft-armament-systems-a446d2c81a,2.1,13,5,verbs=installs,medium
aircraft-armament-systems-a446d2c81a,2.2,14,1,verbs=inspects|maintains|repairs,high
aircraft-armament-systems-a446d2c81a,2.2,14,3,verbs=inspects|maintains|repairs,high
aircraft-armament-systems-a446d2c81a,2.2,14,5,verbs=inspects|maintains|repairs,high
aircraft-armament-systems-a446d2c81a,2.2,14,7,verbs=inspects|maintains|repairs,high
aircraft-armament-systems-a446d2c81a,2.2,15,1,verbs=inspects|operates|performs,high
aircraft-armament-systems-a446d2c81a,2.2,15,3,verbs=inspects|operates|performs,high
aircraft-armament-systems-a446d2c81a,2.2,15,5,verbs=inspects|operates|performs,high
aircraft-armament-systems-a446d2c81a,2.2,16,1,,low
aircraft-armament-systems-a446d2c81a,2.2,16,3,,low
aircraft-armament-systems-a446d2c81a,2.2,16,5,,low
aircraft-armament-systems-a446d2c81a,2.2,17,1,verbs=performs,medium
aircraft-armament-systems-a446d2c81a,2.2,17,3,verbs=performs,medium
aircraft-armament-systems-a446d2c81a,2.2,17,5,verbs=performs,medium
aircraft-armament-systems-a446d2c81a,2.2,18,1,,low
aircraft-armament-systems-a446d2c81a,2.2,18,3,,low
aircraft-armament-systems-a446d2c81a,2.2,18,5,,low
aircraft-armament-systems-a446d2c81a,2.2,19,5,verbs=analyzes,medium
aircraft-armament-systems-a446d2c81a,2.2,19,7,verbs=analyzes,medium
aircraft-armament-systems-a446d2c81a,2.2,19,9,verbs=analyzes,medium
aircraft-armament-systems-a446d2c81a,2.2,20,3,verbs=repairs,medium
aircraft-armament-systems-a446d2c81a,2.2,20,5,verbs=repairs,medium
aircraft-armament-systems-a446d2c81a,2.2,20,7,verbs=repairs,medium
aircraft-armament-systems-a446d2c81a,2.2,21,1,verbs=inspects,medium
aircraft-armament-systems-a446d2c81a,2.2,21,3,verbs=inspects,medium
aircraft-armament-systems-a446d2c81a,2.2,21,5,verbs=inspects,medium
aircraft-armament-systems-a446d2c81a,2.2,22,1,,low
aircraft-armament-systems-a446d2c81a,2.2,22,3,,low
aircraft-armament-systems-a446d2c81a,2.2,22,5,,low
aircraft-armament-systems-a446d2c81a,2.2,23,1,verbs=performs|tests,medium
aircraft-armament-systems-a446d2c81a,2.2,23,3,verbs=performs|tests,medium
aircraft-armament-systems-a446d2c81a,2.2,23,5,verbs=performs|tests,medium
aircraft-armament-systems-a446d2c81a,2.2,23,7,verbs=performs|tests,medium
aircraft-armament-systems-a446d2c81a,2.3,24,1,verbs=performs,medium
aircraft-armament-systems-a446d2c81a,2.3,24,3,verbs=performs,medium
aircraft-armament-systems-a446d2c81a,2.3,24,5,verbs=performs,medium
aircraft-armament-systems-a446d2c81a,2.3,25,1,,low
aircraft-armament-systems-a446d2c81a,2.3,25,3,,low
aircraft-armament-systems-a446d2c81a,2.3,25,5,,low
aircraft-armament-systems-a446d2c81a,2.3,26,3,verbs=determines,medium
aircraft-armament-systems-a446d2c81a,2.3,26,5,verbs=determines,medium
aircraft-armament-systems-a446d2c81a,2.3,26,7,verbs=determines,medium
aircraft-armament-systems-a446d2c81a,2.3,26,9,verbs=determines,medium
aircraft-armament-systems-a446d2c81a,2.4,27,5,verbs=directs|plans,medium
aircraft-armament-systems-a446d2c81a,2.4,27,7,verbs=directs|plans,medium
aircraft-armament-systems-a446d2c81a,2.4,27,9,verbs=directs|plans,medium
aircraft-armament-systems-a446d2c81a,2.4,28,7,verbs=evaluates,medium
aircraft-armament-systems-a446d2c81a,2.4,28,9,verbs=evaluates,medium
aircraft-armament-systems-a446d2c81a,2.4,29,1,verbs=checks,medium
aircraft-armament-systems-a446d2c81a,2.4,29,3,verbs=checks,medium
aircraft-armament-systems-a446d2c81a,2.4,29,5,verbs=checks,medium
aircraft-armament-systems-a446d2c81a,2.4,30,1,,low
aircraft-armament-systems-a446d2c81a,2.4,30,3,,low
aircraft-armament-systems-a446d2c81a,2.4,30,5,,low
aircraft-armament-systems-a446d2c81a,2.4,31,5,verbs=analyzes,medium
aircraft-armament-systems-a446d2c81a,2.4,31,7,verbs=analyzes,medium
aircraft-armament-systems-a446d2c81a,2.4,31,9,verbs=analyzes,medium
aircraft-armament-systems-a446d2c81a,2.4,32,7,verbs=evaluates,medium
aircraft-armament-systems-a446d2c81a,2.4,32,9,verbs=evaluates,medium
nuclear-weapons-5ca6fc1c83,2.1,0,1,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.1,0,3,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.1,0,5,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.1,1,1,verbs=installs,medium
nuclear-weapons-5ca6fc1c83,2.1,1,3,verbs=installs,medium
nuclear-weapons-5ca6fc1c83,2.1,1,5,verbs=installs,medium
nuclear-weapons-5ca6fc1c83,2.1,2,1,verbs=maintains|operates,medium
nuclear-weapons-5ca6fc1c83,2.1,2,3,verbs=maintains|operates,medium
nuclear-weapons-5ca6fc1c83,2.1,2,5,verbs=maintains|operates,medium
nuclear-weapons-5ca6fc1c83,2.1,3,1,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.1,3,3,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.1,3,5,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.1,3,7,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.1,4,1,,low
nuclear-weapons-5ca6fc1c83,2.1,4,3,,low
nuclear-weapons-5ca6fc1c83,2.1,4,5,,low
nuclear-weapons-5ca6fc1c83,2.1,5,1,verbs=inspects|maintains|operates,high
nuclear-weapons-5ca6fc1c83,2.1,5,3,verbs=inspects|maintains|operates,high
nuclear-weapons-5ca6fc1c83,2.1,5,5,verbs=inspects|maintains|operates,high
nuclear-weapons-5ca6fc1c83,2.2,6,1,verbs=inspects|maintains|operates,high
nuclear-weapons-5ca6fc1c83,2.2,6,3,verbs=inspects|maintains|operates,high
nuclear-weapons-5ca6fc1c83,2.2,6,5,verbs=inspects|maintains|operates,high
nuclear-weapons-5ca6fc1c83,2.2,7,1,verbs=loads,medium
nuclear-weapons-5ca6fc1c83,2.2,7,3,verbs=loads,medium
nuclear-weapons-5ca6fc1c83,2.2,7,5,verbs=loads,medium
nuclear-weapons-5ca6fc1c83,2.2,8,1,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.2,8,3,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.2,8,5,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.2,9,1,,low
nuclear-weapons-5ca6fc1c83,2.2,9,3,,low
nuclear-weapons-5ca6fc1c83,2.2,9,5,,low
nuclear-weapons-5ca6fc1c83,2.3,10,1,,low
nuclear-weapons-5ca6fc1c83,2.3,10,3,,low
nuclear-weapons-5ca6fc1c83,2.3,10,5,,low
nuclear-weapons-5ca6fc1c83,2.3,11,1,,low
nuclear-weapons-5ca6fc1c83,2.3,11,3,,low
nuclear-weapons-5ca6fc1c83,2.3,11,5,,low
nuclear-weapons-5ca6fc1c83,2.3,12,1,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.3,12,3,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.3,12,5,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.3,12,7,verbs=maintains|troubleshoots,medium
nuclear-weapons-5ca6fc1c83,2.3,13,1,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,13,3,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,13,5,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,14,1,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.3,14,3,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.3,14,5,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.3,15,1,verbs=checks,medium
nuclear-weapons-5ca6fc1c83,2.3,15,3,verbs=checks,medium
nuclear-weapons-5ca6fc1c83,2.3,15,5,verbs=checks,medium
nuclear-weapons-5ca6fc1c83,2.3,16,1,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.3,16,3,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.3,16,5,verbs=inspects|maintains,medium
nuclear-weapons-5ca6fc1c83,2.3,17,1,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,17,3,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,17,5,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,18,1,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,18,3,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.3,18,5,verbs=performs,medium
nuclear-weapons-5ca6fc1c83,2.4,19,1,verbs=directs|evaluates|inspects|performs|plans,high
nuclear-weapons-5ca6fc1c83,2.4,19,3,verbs=directs|evaluates|inspects|performs|plans,high
nuclear-weapons-5ca6fc1c83,2.4,19,5,verbs=directs|evaluates|inspects|performs|plans,high
nuclear-weapons-5ca6fc1c83,2.4,19,7,verbs=directs|evaluates|inspects|performs|plans,high
nuclear-weapons-5ca6fc1c83,2.4,19,9,verbs=directs|evaluates|inspects|performs|plans,high
nuclear-weapons-5ca6fc1c83,2.4,20,1,verbs=evaluates|inspects|plans,high
nuclear-weapons-5ca6fc1c83,2.4,20,3,verbs=evaluates|inspects|plans,high
nuclear-weapons-5ca6fc1c83,2.4,20,5,verbs=evaluates|inspects|plans,high
nuclear-weapons-5ca6fc1c83,2.4,20,7,verbs=evaluates|inspects|plans,high
nuclear-weapons-5ca6fc1c83,2.4,20,9,verbs=evaluates|inspects|plans,high
nuclear-weapons-5ca6fc1c83,2.4,21,3,verbs=determines,medium
nuclear-weapons-5ca6fc1c83,2.4,21,5,verbs=determines,medium
nuclear-weapons-5ca6fc1c83,2.4,21,7,verbs=determines,medium
nuclear-weapons-5ca6fc1c83,2.4,21,9,verbs=determines,medium
nuclear-weapons-5ca6fc1c83,2.4,22,5,verbs=coordinates,medium
nuclear-weapons-5ca6fc1c83,2.4,22,7,verbs=coordinates,medium
nuclear-weapons-5ca6fc1c83,2.4,22,9,verbs=coordinates,medium
nuclear-weapons-5ca6fc1c83,2.4,23,1,,low
nuclear-weapons-5ca6fc1c83,2.4,23,3,,low
nuclear-weapons-5ca6fc1c83,2.4,23,5,,low
nuclear-weapons-5ca6fc1c83,2.4,24,1,,low
nuclear-weapons-5ca6fc1c83,2.4,24,3,,low
nuclear-weapons-5ca6fc1c83,2.4,24,5,,low
facility-systems-740da00aa4,2.1,0,5,verbs=plans,medium
facility-systems-740da00aa4,2.1,0,7,verbs=plans,medium
facility-systems-740da00aa4,2.1,0,9,verbs=plans,medium
facility-systems-740da00aa4,2.1,1,5,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,1,7,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,1,9,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,2,1,,low
facility-systems-740da00aa4,2.1,2,3,,low
facility-systems-740da00aa4,2.1,2,5,,low
facility-systems-740da00aa4,2.1,3,1,,low
facility-systems-740da00aa4,2.1,3,3,,low
facility-systems-740da00aa4,2.1,3,5,,low
facility-systems-740da00aa4,2.1,4,1,,low
facility-systems-740da00aa4,2.1,4,3,,low
facility-systems-740da00aa4,2.1,4,5,,low
facility-systems-740da00aa4,2.1,5,5,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,5,7,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,5,9,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,6,1,,low
facility-systems-740da00aa4,2.1,6,3,,low
facility-systems-740da00aa4,2.1,6,5,,low
facility-systems-740da00aa4,2.1,7,1,verbs=maintains|monitors,medium
facility-systems-740da00aa4,2.1,7,3,verbs=maintains|monitors,medium
facility-systems-740da00aa4,2.1,7,5,verbs=maintains|monitors,medium
facility-systems-740da00aa4,2.1,7,7,verbs=maintains|monitors,medium
facility-systems-740da00aa4,2.1,8,3,verbs=monitors,medium
facility-systems-740da00aa4,2.1,8,5,verbs=monitors,medium
facility-systems-740da00aa4,2.1,8,7,verbs=monitors,medium
facility-systems-740da00aa4,2.1,9,5,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,9,7,verbs=coordinates,medium
facility-systems-740da00aa4,2.1,9,9,verbs=coordinates,medium
facility-systems-740da00aa4,2.2,10,7,verbs=manages,medium
facility-systems-740da00aa4,2.2,10,9,verbs=manages,medium
facility-systems-740da00aa4,2.2,11,7,verbs=directs,medium
facility-systems-740da00aa4,2.2,11,9,verbs=directs,medium
facility-systems-740da00aa4,2.2,12,1,,low
facility-systems-740da00aa4,2.2,12,3,,low
facility-systems-740da00aa4,2.2,12,5,,low
facility-systems-740da00aa4,2.2,13,1,,low
facility-systems-740da00aa4,2.2,13,3,,low
facility-systems-740da00aa4,2.2,13,5,,low
facility-systems-740da00aa4,2.2,14,1,verbs=analyzes|records,medium
facility-systems-740da00aa4,2.2,14,3,verbs=analyzes|records,medium
facility-systems-740da00aa4,2.2,14,5,verbs=analyzes|records,medium
facility-systems-740da00aa4,2.2,14,7,verbs=analyzes|records,medium
facility-systems-740da00aa4,2.2,14,9,verbs=analyzes|records,medium
facility-systems-740da00aa4,2.2,15,1,,low
facility-systems-740da00aa4,2.2,15,3,,low
facility-systems-740da00aa4,2.2,15,5,,low
facility-systems-740da00aa4,2.2,16,1,,low
facility-systems-740da00aa4,2.2,16,3,,low
facility-systems-740da00aa4,2.2,16,5,,low
facility-systems-740da00aa4,2.3,17,1,verbs=performs,medium
facility-systems-740da00aa4,2.3,17,3,verbs=performs,medium
facility-systems-740da00aa4,2.3,17,5,verbs=performs,medium
facility-systems-740da00aa4,2.3,18,1,,low
facility-systems-740da00aa4,2.3,18,3,,low
facility-systems-740da00aa4,2.3,18,5,,low
facility-systems-740da00aa4,2.3,19,1,,low
facility-systems-740da00aa4,2.3,19,3,,low
facility-systems-740da00aa4,2.3,19,5,,low
facility-systems-740da00aa4,2.3,20,1,,low
facility-systems-740da00aa4,2.3,20,3,,low
facility-systems-740da00aa4,2.3,20,5,,low
facility-systems-740da00aa4,2.4,21,3,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.4,21,5,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.4,21,7,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.4,21,9,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.4,22,1,,low
facility-systems-740da00aa4,2.4,22,3,,low
facility-systems-740da00aa4,2.4,22,5,,low
facility-systems-740da00aa4,2.5,23,3,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.5,23,5,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.5,23,7,verbs=coordinates|monitors,medium
facility-systems-740da00aa4,2.5,23,9,verbs=coordinates|monitors,medium
electrical-systems-9d5d23640a,2.1,0,1,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,0,3,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,0,5,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,0,7,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,1,1,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,1,3,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,1,5,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,1,7,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.1,2,1,verbs=operates,medium
electrical-systems-9d5d23640a,2.1,2,3,verbs=operates,medium
electrical-systems-9d5d23640a,2.1,2,5,verbs=operates,medium
electrical-systems-9d5d23640a,2.1,3,1,verbs=inspects,medium
electrical-systems-9d5d23640a,2.1,3,3,verbs=inspects,medium
electrical-systems-9d5d23640a,2.1,3,5,verbs=inspects,medium
electrical-systems-9d5d23640a,2.1,4,1,verbs=inspects|tests,medium
electrical-systems-9d5d23640a,2.1,4,3,verbs=inspects|tests,medium
electrical-systems-9d5d23640a,2.1,4,5,verbs=inspects|tests,medium
electrical-systems-9d5d23640a,2.1,4,7,verbs=inspects|tests,medium
electrical-systems-9d5d23640a,2.1,5,3,verbs=troubleshoots,medium
electrical-systems-9d5d23640a,2.1,5,5,verbs=troubleshoots,medium
electrical-systems-9d5d23640a,2.1,5,7,verbs=troubleshoots,medium
electrical-systems-9d5d23640a,2.1,6,3,verbs=tests,medium
electrical-systems-9d5d23640a,2.1,6,5,verbs=tests,medium
electrical-systems-9d5d23640a,2.1,6,7,verbs=tests,medium
electrical-systems-9d5d23640a,2.2,7,1,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,7,3,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,7,5,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,7,7,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,8,1,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,8,3,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,8,5,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,8,7,verbs=inspects|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,9,1,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,9,3,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,9,5,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,9,7,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,10,1,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,10,3,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,10,5,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,10,7,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,11,1,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,11,3,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,11,5,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.2,11,7,verbs=installs|maintains|repairs,high
electrical-systems-9d5d23640a,2.3,12,1,verbs=maintains,medium
electrical-systems-9d5d23640a,2.3,12,3,verbs=maintains,medium
electrical-systems-9d5d23640a,2.3,12,5,verbs=maintains,medium
electrical-systems-9d5d23640a,2.3,13,1,,low
electrical-systems-9d5d23640a,2.3,13,3,,low
electrical-systems-9d5d23640a,2.3,13,5,,low
electrical-systems-9d5d23640a,2.4,14,7,verbs=advises,medium
electrical-systems-9d5d23640a,2.4,14,9,verbs=advises,medium
electrical-systems-9d5d23640a,2.4,15,1,,low
electrical-systems-9d5d23640a,2.4,15,3,,low
electrical-systems-9d5d23640a,2.4,15,5,,low
electrical-systems-9d5d23640a,2.4,16,1,,low
electrical-systems-9d5d23640a,2.4,16,3,,low
electrical-systems-9d5d23640a,2.4,16,5,,low
electrical-systems-9d5d23640a,2.4,17,1,,low
electrical-systems-9d5d23640a,2.4,17,3,,low
electrical-systems-9d5d23640a,2.4,17,5,,low
electrical-systems-9d5d23640a,2.4,18,1,,low
electrical-systems-9d5d23640a,2.4,18,3,,low
electrical-systems-9d5d23640a,2.4,18,5,,low
electrical-systems-9d5d23640a,2.5,19,1,verbs=performs,medium
electrical-systems-9d5d23640a,2.5,19,3,verbs=performs,medium
electrical-systems-9d5d23640a,2.5,19,5,verbs=performs,medium
electrical-systems-9d5d23640a,2.5,20,1,verbs=performs,medium
electrical-systems-9d5d23640a,2.5,20,3,verbs=performs,medium
electrical-systems-9d5d23640a,2.5,20,5,verbs=performs,medium
electrical-systems-9d5d23640a,2.5,21,1,,low
electrical-systems-9d5d23640a,2.5,21,3,,low
electrical-systems-9d5d23640a,2.5,21,5,,low
electrical-systems-9d5d23640a,2.5,22,1,,low
electrical-systems-9d5d23640a,2.5,22,3,,low
electrical-systems-9d5d23640a,2.5,22,5,,low
electrical-systems-9d5d23640a,2.5,23,1,,low
electrical-systems-9d5d23640a,2.5,23,3,,low
electrical-systems-9d5d23640a,2.5,23,5,,low
electrical-systems-9d5d23640a,2.5,24,5,verbs=coordinates|plans,medium
electrical-systems-9d5d23640a,2.5,24,7,verbs=coordinates|plans,medium
electrical-systems-9d5d23640a,2.5,24,9,verbs=coordinates|plans,medium
electrical-power-production-4731cc958b,2.1,0,1,verbs=installs|operates,medium
electrical-power-production-4731cc958b,2.1,0,3,verbs=installs|operates,medium
electrical-power-production-4731cc958b,2.1,0,5,verbs=installs|operates,medium
electrical-power-production-4731cc958b,2.1,1,1,verbs=checks,medium
electrical-power-production-4731cc958b,2.1,1,3,verbs=checks,medium
electrical-power-production-4731cc958b,2.1,1,5,verbs=checks,medium
electrical-power-production-4731cc958b,2.1,2,1,,low
electrical-power-production-4731cc958b,2.1,2,3,,low
electrical-power-production-4731cc958b,2.1,2,5,,low
electrical-power-production-4731cc958b,2.1,3,1,verbs=installs,medium
electrical-power-production-4731cc958b,2.1,3,3,verbs=installs,medium
electrical-power-production-4731cc958b,2.1,3,5,verbs=installs,medium
electrical-power-production-4731cc958b,2.1,4,1,,low
electrical-power-production-4731cc958b,2.1,4,3,,low
electrical-power-production-4731cc958b,2.1,4,5,,low
electrical-power-production-4731cc958b,2.1,5,1,verbs=checks,medium
electrical-power-production-4731cc958b,2.1,5,3,verbs=checks,medium
electrical-power-production-4731cc958b,2.1,5,5,verbs=checks,medium
electrical-power-production-4731cc958b,2.1,6,1,verbs=inspects|tests,medium
electrical-power-production-4731cc958b,2.1,6,3,verbs=inspects|tests,medium
electrical-power-production-4731cc958b,2.1,6,5,verbs=inspects|tests,medium
electrical-power-production-4731cc958b,2.1,6,7,verbs=inspects|tests,medium
electrical-power-production-4731cc958b,2.1,7,1,,low
electrical-power-production-4731cc958b,2.1,7,3,,low
electrical-power-production-4731cc958b,2.1,7,5,,low
electrical-power-production-4731cc958b,2.1,8,1,,low
electrical-power-production-4731cc958b,2.1,8,3,,low
electrical-power-production-4731cc958b,2.1,8,5,,low
electrical-power-production-4731cc958b,2.1,9,1,,low
electrical-power-production-4731cc958b,2.1,9,3,,low
electrical-power-production-4731cc958b,2.1,9,5,,low
electrical-power-production-4731cc958b,2.1,10,1,verbs=operates,medium
electrical-power-production-4731cc958b,2.1,10,3,verbs=operates,medium
electrical-power-production-4731cc958b,2.1,10,5,verbs=operates,medium
electrical-power-production-4731cc958b,2.1,11,1,verbs=performs,medium
electrical-power-production-4731cc958b,2.1,11,3,verbs=performs,medium
electrical-power-production-4731cc958b,2.1,11,5,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,12,1,verbs=maintains|repairs,medium
electrical-power-production-4731cc958b,2.2,12,3,verbs=maintains|repairs,medium
electrical-power-production-4731cc958b,2.2,12,5,verbs=maintains|repairs,medium
electrical-power-production-4731cc958b,2.2,12,7,verbs=maintains|repairs,medium
electrical-power-production-4731cc958b,2.2,13,1,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,13,3,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,13,5,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,14,1,verbs=records,medium
electrical-power-production-4731cc958b,2.2,14,3,verbs=records,medium
electrical-power-production-4731cc958b,2.2,14,5,verbs=records,medium
electrical-power-production-4731cc958b,2.2,15,1,verbs=inspects|troubleshoots,medium
electrical-power-production-4731cc958b,2.2,15,3,verbs=inspects|troubleshoots,medium
electrical-power-production-4731cc958b,2.2,15,5,verbs=inspects|troubleshoots,medium
electrical-power-production-4731cc958b,2.2,15,7,verbs=inspects|troubleshoots,medium
electrical-power-production-4731cc958b,2.2,16,3,verbs=repairs,medium
electrical-power-production-4731cc958b,2.2,16,5,verbs=repairs,medium
electrical-power-production-4731cc958b,2.2,16,7,verbs=repairs,medium
electrical-power-production-4731cc958b,2.2,17,1,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,17,3,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,17,5,verbs=performs,medium
electrical-power-production-4731cc958b,2.2,18,1,verbs=inspects,medium
electrical-power-production-4731cc958b,2.2,18,3,verbs=inspects,medium
electrical-power-production-4731cc958b,2.2,18,5,verbs=inspects,medium
electrical-power-production-4731cc958b,2.2,19,1,verbs=maintains,medium
electrical-power-production-4731cc958b,2.2,19,3,verbs=maintains,medium
electrical-power-production-4731cc958b,2.2,19,5,verbs=maintains,medium
electrical-power-production-4731cc958b,2.2,20,1,verbs=checks,medium
electrical-power-production-4731cc958b,2.2,20,3,verbs=checks,medium
electrical-power-production-4731cc958b,2.2,20,5,verbs=checks,medium
electrical-power-production-4731cc958b,2.2,21,3,verbs=calibrates|tests,medium
electrical-power-production-4731cc958b,2.2,21,5,verbs=calibrates|tests,medium
electrical-power-production-4731cc958b,2.2,21,7,verbs=calibrates|tests,medium
electrical-power-production-4731cc958b,2.2,22,1,verbs=records,medium
electrical-power-production-4731cc958b,2.2,22,3,verbs=records,medium
electrical-power-production-4731cc958b,2.2,22,5,verbs=records,medium
electrical-power-production-4731cc958b,2.2,23,1,,low
electrical-power-production-4731cc958b,2.2,23,3,,low
electrical-power-production-4731cc958b,2.2,23,5,,low
electrical-power-production-4731cc958b,2.3,24,7,verbs=advises,medium
electrical-power-production-4731cc958b,2.3,24,9,verbs=advises,medium
electrical-power-production-4731cc958b,2.3,25,1,,low
electrical-power-production-4731cc958b,2.3,25,3,,low
electrical-power-production-4731cc958b,2.3,25,5,,low
electrical-power-production-4731cc958b,2.3,26,1,,low
electrical-power-production-4731cc958b,2.3,26,3,,low
electrical-power-production-4731cc958b,2.3,26,5,,low
electrical-power-production-4731cc958b,2.3,27,1,,low
electrical-power-production-4731cc958b,2.3,27,3,,low
electrical-power-production-4731cc958b,2.3,27,5,,low
electrical-power-production-4731cc958b,2.4,28,1,verbs=maintains|records,medium
electrical-power-production-4731cc958b,2.4,28,3,verbs=maintains|records,medium
electrical-power-production-4731cc958b,2.4,28,5,verbs=maintains|records,medium
electrical-power-production-4731cc958b,2.4,29,1,verbs=records,medium
electrical-power-production-4731cc958b,2.4,29,3,verbs=records,medium
electrical-power-production-4731cc958b,2.4,29,5,verbs=records,medium
electrical-power-production-4731cc958b,2.4,30,1,verbs=records,medium
electrical-power-production-4731cc958b,2.4,30,3,verbs=records,medium
electrical-power-production-4731cc958b,2.4,30,5,verbs=records,medium
electrical-power-production-4731cc958b,2.4,31,1,,low
electrical-power-production-4731cc958b,2.4,31,3,,low
electrical-power-production-4731cc958b,2.4,31,5,,low
electrical-power-production-4731cc958b,2.4,32,1,,low
electrical-power-production-4731cc958b,2.4,32,3,,low
electrical-power-production-4731cc958b,2.4,32,5,,low
heating-ventilation-air-conditioning-and-refrigeration-ba546d25c3,2.1,0,1,verbs=installs|operates,medium
heating-ventilation-air-conditioning-and-refrigeration-ba546d25c3,2.1,0,3,verbs=installs|operates,medium
heating-ventilation-air-conditioning-and-refrigeration-ba546d25c3,2.1,0,5,verbs=installs|operates,medium
